district_code,crop_code,season_code,irrigation_type,area_hectares,historical_loss_rate,drought_prone_score,flood_prone_score,pest_history_score,risk_level
11,11,1,5,15.828886963155044,0.46607717102358015,0.25761612614646967,0.23192612687319858,0.769667319573622,1
19,28,1,0,15.129118704376252,0.1181393799940979,0.45166309204604227,0.4323976154061321,0.21896841135068268,2
2,23,1,6,13.807440986794935,0.12168326241125144,0.8317380604865299,0.359519416287443,0.48256931506451706,1
12,1,2,0,6.222410123412878,0.23697469416750916,0.5497482922541082,0.7158534890641315,0.19864451730945198,2
24,5,1,2,6.052117401177041,0.03712358780916808,0.8398495018678712,0.9430348891521095,0.6011907071174889,1
1,23,1,0,9.711747569085915,0.3894386348831494,0.27044536454208157,0.07773058551969647,0.25075157064464193,2
7,8,2,0,6.572175143202641,0.0333974024326813,0.5470260614206001,0.4595040055775249,0.3013939025254232,2
15,18,2,2,16.77691871767895,0.3846714238005326,0.3852629600246179,0.10749813499590599,0.31302627257954996,1
3,9,1,4,4.636800584792474,0.20379942368067083,0.508519900935295,0.24220519040750577,0.08063198479953737,1
34,9,1,2,18.626298329435546,0.1647187071029349,0.9777674733557243,0.22576122030442558,0.3013939867917367,1
31,21,1,0,8.818277194523104,0.28177266776840054,0.38169788375678715,0.9876702895418634,0.9470488184407926,3
23,25,1,0,6.937223853305393,0.11822187837924109,0.6129835206681552,0.36168938323514255,0.8027251361745852,3
23,5,4,0,19.37888222707247,0.2073715716463937,0.12481395431440889,0.01587666459068482,0.9950224938754646,2
6,17,2,0,7.9256402270293655,0.399376960181499,0.11645207805357649,0.23318060353660952,0.04954115828641015,1
21,17,1,1,9.297977993449411,0.4242818017318343,0.9519536314810294,0.031177758190123916,0.8830838258710221,1
17,11,1,1,1.3557758098475305,0.31481915547396777,0.5145776578524919,0.15291350008361504,0.7733949413399674,1
6,6,2,0,2.639109777639718,0.4929901658426208,0.80727214513275,0.7146678334522772,0.33748524777352173,3
1,27,3,1,19.309159446779706,0.4162417680481589,0.10392695912839678,0.5437701817745867,0.9221815223622386,1
3,22,4,1,5.924841009820994,0.06721079269319274,0.3946956888587596,0.6025229912280943,0.2626647528248177,0
29,10,1,0,3.989365475396967,0.05840708470364847,0.7675570442056122,0.7088855158226377,0.9176616115020761,3
35,14,2,6,0.5255429368275297,0.4762473354592687,0.5480659128191553,0.9941851921983913,0.7837103904312135,2
12,20,1,0,19.91152099425411,0.23030350494422464,0.5117841161240893,0.9596200602953635,0.6582350472724566,3
30,1,1,4,2.081192433868224,0.07891123094267899,0.3785234314874716,0.24895030810173524,0.6515902629634561,1
6,14,1,0,4.354750398806904,0.309577990601065,0.5110592622897511,0.5150076277886076,0.1776097209503943,2
28,1,2,5,18.57371268960724,0.4243383919013631,0.22763453827477131,0.27448126775357073,0.1436683047920989,0
33,1,1,0,19.91669247819759,0.17657461656436396,0.926014098136637,0.6501124593531897,0.1637309349574545,2
23,9,3,2,16.954510325501136,0.07450959599267976,0.816099596661623,0.9465589676386431,0.7880463835058228,2
27,21,2,0,0.6129801642602006,0.0482249803726002,0.9172712527538236,0.5911876245460733,0.5867139846355557,2
2,15,1,6,5.67747728470806,0.4344449318470124,0.6655276551819097,0.884893595727304,0.9181866258153075,1
16,25,3,3,8.656685014660216,0.38910495421560337,0.0018865328698365325,0.8508586887075571,0.6457268411255871,1
31,1,4,0,4.961399708658472,0.2473262322012098,0.15345259335367323,0.865677408388181,0.6465504060698422,2
8,23,4,2,10.991708473243325,0.4787974474584609,0.5974414159709379,0.5791330038332031,0.9103362140370165,1
16,25,4,2,16.934817464606265,0.3799970603115292,0.20626857311239177,0.35693126827657606,0.34487962530095884,1
14,23,2,0,9.582668032450655,0.4554732963427455,0.6836536375274471,0.8684921717091215,0.7823991282826651,3
33,7,1,0,4.066087432742632,0.46019937391372423,0.6320755762239785,0.30982730866646757,0.9743255591455846,3
27,24,2,4,5.345383251553981,0.08505426137737021,0.3918326546836566,0.7159616179242962,0.08361683604237602,1
19,19,2,0,12.751428618773451,0.14150246600194943,0.6298707773187033,0.9406506712547741,0.5133554049041347,2
31,7,1,0,15.508967352692158,0.20276705454361116,0.38233192777711256,0.7810770158921192,0.3147218177916322,2
4,19,3,0,1.687876035568578,0.026984606904221387,0.37161402607334637,0.1858099233734669,0.42536110395199844,1
18,18,4,3,0.9961839352464072,0.19672005542513776,0.4161747799859533,0.2157667523738206,0.12348721372518956,1
2,15,3,2,4.647631495946741,0.06664766080770146,0.35675811857766093,0.9426307293394651,0.8396517839433904,1
25,3,1,2,17.70760826432057,0.3415737761024808,0.7599002933666262,0.4405272477573182,0.41082212053153155,2
18,21,1,3,19.76667298798199,0.03964691977459084,0.8370117124051206,0.4118991143543762,0.5953512441820268,1
19,3,1,0,15.198815486537882,0.1806171777375224,0.204043410260783,0.3932949442720769,0.6987691973055671,2
9,19,2,4,17.885569289737003,0.12723344482057486,0.45407558077474874,0.4290254071910433,0.8278412496478318,1
26,27,2,3,8.003509801773092,0.10900307212740867,0.006526089601959217,0.7804066053461728,0.014393221636087916,0
27,8,2,3,15.355189349760117,0.12503758940596355,0.008275151295241923,0.7921834281061737,0.5386117785712725,0
26,15,1,4,18.571049295806795,0.30119292908369283,0.03974483313825028,0.7281581388116997,0.08662817998318606,1
13,28,2,6,12.076178149819695,0.01578129438503123,0.9946314392569433,0.7297535399015029,0.2738859980545969,1
10,22,2,0,16.06147204832302,0.19421123897265974,0.6084031370156823,0.5123411190785773,0.3841581298165281,3
33,17,2,4,7.071778786639861,0.0798957328343588,0.8729725868371137,0.1618090486198589,0.5490823149196881,1
15,28,3,0,14.742326237496636,0.31876623717843156,0.421415109139743,0.5677378487512047,0.9278703204361911,3
28,4,1,0,19.01878980327954,0.0016982600125242664,0.2364631711682158,0.5224646844758472,0.44364337354599415,2
30,16,1,3,7.225345693153346,0.3068810944298985,0.8321632398220774,0.4720287070678225,0.933214097143318,2
30,23,2,0,17.269590191072076,0.1641484804972182,0.9034768928216801,0.2547462243964842,0.3955219920016929,2
8,22,1,0,17.099511209981216,0.26771428260518276,0.4974109102287635,0.081738798950587,0.6576163000439758,2
36,22,2,6,2.516995411677457,0.34214921899860085,0.048165596490926665,0.783477820560354,0.11050234334055453,1
20,28,2,2,7.682119213545525,0.24676730662459428,0.009292190318482718,0.7248372940836465,0.08339064728848988,1
36,28,1,0,2.295220594675813,0.13696597245415243,0.6286904169584514,0.30746870190408315,0.9963675991290045,2
11,17,1,0,5.6105835683324115,0.47012391498250794,0.9090240662342407,0.6043491221436865,0.49961475326375193,3
32,9,1,3,19.16001596710688,0.41059191972923004,0.029887304448463325,0.19340008925516405,0.9269828636072773,1
7,1,1,1,8.335363327731168,0.06775864253884933,0.8232404391892035,0.4009398821818535,0.4015102956305504,1
19,1,2,0,18.28958110252154,0.4151703472373962,0.9141284752226415,0.2452137877545001,0.3540435785639281,2
14,6,2,0,1.532340695665636,0.21810108334703615,0.997010706722553,0.41681084375304644,0.32707572978639354,2
25,12,2,5,1.9735190779261362,0.22292968791240475,0.0771983588976407,0.6324200830898237,0.5790303882218308,0
29,2,2,1,13.63962523390133,0.29215295364367533,0.016572269012599228,0.6023886984777468,0.7880779187189804,1
11,26,1,0,13.712148577900685,0.4332769956739321,0.7306427528769729,0.22341477024943046,0.7029150525029672,2
15,2,1,1,2.2329487012930067,0.025923367738802994,0.3021904366332314,0.6171032470351187,0.4127230431801844,1
31,28,3,1,19.34253540337057,0.3952753175948914,0.9639277037998933,0.9346717000235776,0.3276251540067089,2
10,13,2,5,12.363581816506708,0.13752394935731477,0.4761184589415518,0.591085706426795,0.38971642251745675,1
14,10,1,3,3.0176085457356194,0.16517256827581966,0.7841130315880005,0.0712791962907997,0.7594777389923407,1
23,21,1,1,11.484799923714466,0.015413311820817677,0.5492407106405103,0.023483888738561998,0.9595322125159279,1
26,15,1,3,4.842348582721807,0.4732422113548452,0.15781794275146488,0.8185039349089297,0.39101752535800216,1
32,7,1,0,17.667562744339016,0.3065168450163001,0.7840089930156943,0.9523023398072377,0.4513550260449657,3
8,7,1,3,6.926221451088696,0.007003988719568199,0.1555991949874831,0.33319610905291086,0.34322216901962943,0
20,1,1,5,10.884312787898846,0.12400078771121464,0.5885417840544773,0.8336013690065108,0.4219457099654431,2
32,12,4,3,19.007428254856293,0.10406798819689023,0.31704498915249335,0.3290442962989901,0.4629491432734729,0
25,10,1,0,2.4668877600375225,0.056458267920550975,0.9150484228945724,0.6963034468046155,0.9233423533538628,3
34,13,3,0,8.423158605457333,0.4579295271246124,0.6763259583512191,0.006353526280271082,0.37838710582669866,2
21,1,3,0,11.66773434220913,0.0746224383986866,0.5577042524656645,0.5674316437621352,0.46232686249735755,2
2,6,1,3,17.909201253854942,0.13765520438791684,0.1723079572706211,0.9869494726730257,0.9902355811745154,1
10,23,2,2,18.731826986246784,0.05685569553498382,0.29050716476534433,0.13437938199083932,0.5346629921594979,1
15,10,1,0,12.732235244908672,0.036134812715737985,0.1375644444599139,0.9659009382506855,0.39421236622775147,2
23,16,3,4,14.961360774855875,0.4712511695284755,0.8387559790691357,0.1072336807085631,0.520733442535127,1
1,21,1,1,14.774944524994872,0.2825279685181107,0.026470253141307798,0.14715560962337704,0.4341023735697972,1
29,13,1,3,11.25398148839795,0.05052032132552425,0.7914306850565823,0.9230920657091807,0.9620927200605448,2
29,10,1,1,14.689490527142315,0.20960280922132601,0.204010609592156,0.19577758337329165,0.6030596266153411,1
27,15,3,0,14.946178592938963,0.22082074606060986,0.48932889646862077,0.9528697099555732,0.40767003319990325,2
10,18,3,5,17.088644460333164,0.07722563847576047,0.1498110912526157,0.6598249129349623,0.24914107270935715,1
9,6,1,0,7.875444425864169,0.2998721484159381,0.9282036442064614,0.5137230588252315,0.6664242104294629,3
5,6,4,3,4.3478812157533895,0.46629606645182875,0.7722500266396864,0.10516438290191144,0.9463264175480738,2
31,12,2,0,13.703035876287903,0.4264135400814801,0.6887732958974946,0.17305492297939573,0.9638022491789016,3
21,7,1,4,2.780235256450236,0.18052475543441404,0.3431796768660138,0.3025486937615123,0.10067122265298745,0
17,26,2,3,16.706277609144426,0.3024742052708568,0.2331162781407633,0.6127637512152522,0.11805953076475917,0
1,11,3,0,1.6635122511266585,0.4302007823779614,0.8731293560201463,0.2563108011657107,0.3099627607572393,3
32,6,2,1,3.430133120162018,0.0005453428787561276,0.905811098579622,0.18159712361996705,0.9833329922464579,1
4,10,2,0,12.7579696555655,0.16141611558559626,0.26146499437888426,0.3840096272539312,0.006117230585332534,1
21,4,2,5,8.811424878536446,0.07649811238126675,0.2378153879817233,0.3948447554522645,0.4781317731632937,0
3,20,1,2,3.2448959041398613,0.30772932972156686,0.36425866791169403,0.03568528875777399,0.1124501504060651,0
21,1,2,0,4.535544661014909,0.07422097884903511,0.9019896421874575,0.3759331932364295,0.7597352557399449,2
12,14,2,3,11.414318909815071,0.25916381425988916,0.72365429890906,0.2240090186271133,0.30133584027280735,1
9,8,2,2,15.488366182407859,0.33905437343252115,0.8941332940038322,0.6253370473787612,0.7682357747236935,2
9,16,4,0,10.505787112733667,0.15383552539266548,0.0529739009477993,0.8828811956030792,0.8354031798701738,3
35,21,1,0,19.426017775649886,0.09884710538166741,0.9590224925157098,0.4726371980582552,0.08336939845082791,2
20,18,1,2,9.755218430194256,0.00974904156054246,0.2902085268641744,0.5825431627380804,0.6063926268094556,1
8,19,1,0,10.77003307105886,0.11489077677201281,0.6462937857361853,0.4029715892276966,0.8542804330007835,2
9,1,1,6,16.19353805000359,0.3124501331341663,0.05823798459341456,0.7684221574045227,0.14851978959645473,0
31,9,1,2,1.515672469489421,0.4555523343765476,0.9964980723264174,0.6700693742516706,0.27461369279140735,2
19,8,1,0,3.0322990557252405,0.2122013176966151,0.23754118394158996,0.0705637520452419,0.5510081826269605,2
20,28,1,3,15.442758852695187,0.1770937878792228,0.7592207570461689,0.2710197957795446,0.6968913909600107,1
6,9,2,0,5.867833984724124,0.48753132010642736,0.7876753923888308,0.4591474198847525,0.10771127753439869,3
16,22,3,4,19.459942588276864,0.14966744463063986,0.3901836796502671,0.2389480818092442,0.7513110222988784,0
17,17,4,3,2.024356922178531,0.1539815903812911,0.1050363872557778,0.9371240663163924,0.7540684039366896,1
15,23,1,0,3.8706949480536834,0.11379357947982127,0.7268414180388199,0.5635320192039024,0.7236611187836806,2
8,23,3,1,19.02038446807245,0.043311035651972696,0.18191614406358214,0.9396727007643575,0.9700233050859004,1
36,7,3,0,19.277114716964824,0.17098130096693376,0.5347056233027437,0.8973763408338851,0.8291541010779231,3
9,8,4,3,10.63250867759204,0.003726512670984339,0.22524450474973956,0.1447493154808045,0.9396237500619624,0
2,6,2,1,8.20713547150444,0.4833964134728165,0.17808084530975676,0.8070973766990331,0.3881521245912699,2
16,4,1,0,15.245175991449333,0.1110070001343138,0.35986755850458674,0.11351221281105617,0.6670860313377349,2
12,21,4,6,4.831521943785353,0.4289521876639918,0.08770375429422639,0.14906607176942033,0.41565694491204885,0
31,27,4,3,6.280666365209843,0.380958202415981,0.8645219659312511,0.15347621666669498,0.8871033835130767,1
9,14,4,3,9.001084992226172,0.06483231545484275,0.25507494064076475,0.4975158332614509,0.4619829406833361,0
27,7,1,3,10.249794350798778,0.39882073133211915,0.9297002284701784,0.6028347551693151,0.793341356549808,1
22,19,1,0,16.07745904563543,0.40534100106600673,0.15125014014077653,0.4564265366916056,0.02929829604886558,1
2,22,3,2,13.529216880280725,0.3112768976319256,0.9237302429070688,0.3093805568884834,0.04907536639391841,1
4,8,2,0,17.552385668863746,0.30455483499787867,0.12048025753590474,0.8582143022778989,0.3534983423677729,2
13,17,2,0,4.400208601872521,0.15671047005007638,0.10904126247348433,0.7519727693636022,0.10241647239866114,1
36,9,2,0,2.2629057477762426,0.44311856254064946,0.4581978402385807,0.2817856688908007,0.07930978004078959,2
19,21,4,3,16.53979347595287,0.035269394025233436,0.23425345794333374,0.3856025666952021,0.6119071300193782,0
9,26,1,1,1.864057726795962,0.4698259158239268,0.9229309139248506,0.2726838682656122,0.29245685872071336,2
32,16,4,1,18.672544266353597,0.4780150726265702,0.5033222253817559,0.6721609048023724,0.6814465808860646,2
25,11,1,0,6.549745371214543,0.25020587506112324,0.6182460618988999,0.28605615554583863,0.0024651171830001317,2
20,27,4,0,0.8878768640367664,0.0032247784668976154,0.18213189022672538,0.7366501343259022,0.9503970430096319,2
21,8,3,2,5.429584993053407,0.2915846653831344,0.6069176336692024,0.017491908644304277,0.9487084179194535,1
23,1,1,0,11.521675736355078,0.1588567031271737,0.2164684338807914,0.7477122668115015,0.5883682922616864,3
35,27,1,2,4.47856223149636,0.4159057820253006,0.07440043665700025,0.6832958090061703,0.6780449623351706,1
6,2,1,1,13.522140429580222,0.4670233027455328,0.4927856305892522,0.14675571470712334,0.861929981253854,2
10,1,4,1,11.148733386524746,0.43959323825904767,0.3337572939411233,0.30325307253373823,0.37589491995911695,1
12,7,4,3,2.5178032564699397,0.10678034713456253,0.806806363879844,0.2851256754040934,0.914077795953345,2
2,5,4,4,13.242942423829822,0.4370049994979202,0.30724087045193826,0.42693858705742815,0.8919327674420763,1
14,18,2,0,1.6439503388359444,0.2694676368422526,0.46930254796174375,0.5376464226556184,0.33400685852290635,2
17,22,2,3,18.181579762537336,0.2122236047487972,0.8432716078560551,0.8862591652085453,0.3518929308856873,1
19,20,2,3,9.73230551908374,0.34515637430060464,0.5222321330597238,0.5571995555668044,0.09751492320493105,1
19,21,2,0,4.511872648819079,0.3472087269705672,0.027695586001624584,0.9931492790881938,0.14676578447004396,2
29,23,1,0,7.38619668512695,0.24563146228817978,0.1700366936903701,0.21099920897493185,0.9163234583524412,2
13,17,1,0,13.424786357016453,0.23837992685220344,0.8179063637592515,0.9039346096823966,0.04137246198020428,3
9,9,1,2,9.545407945465403,0.23941232531494788,0.3079087711166403,0.8694625030638711,0.17763282073696662,0
2,1,2,2,1.523105600339778,0.3499268604013813,0.7125264128668373,0.7703675215759942,0.948741200706902,1
36,8,1,0,9.8523495438966,0.05586311042492148,0.5171409842198871,0.724066714609594,0.2811129060000447,2
23,26,2,4,5.769133645305336,0.2762635731448079,0.9790346795984377,0.08180390806322213,0.1698889436019123,1
24,3,3,0,3.274116495539176,0.2524316183165358,0.20200561979648268,0.4905264718335127,0.4187155187030994,2
18,11,4,4,18.528951271185655,0.13164041462726345,0.4024296669766124,0.8437955292318275,0.39114184524131745,1
16,3,1,5,19.676639386326187,0.08597636290287503,0.43918968489600707,0.4196918690676237,0.5725891401069779,1
25,27,3,2,8.453988548974198,0.42529729743708805,0.23972684340518913,0.9091952642091675,0.5147211749698493,1
16,7,2,4,15.39585895357506,0.3236574159952054,0.9221584868630975,0.10831267267269751,0.9309912216400326,1
2,18,3,1,12.53016504643862,0.37102925672082127,0.9308409012362464,0.3066370974716791,0.2831465220961352,1
8,27,1,0,18.759970926646876,0.2253832868425279,0.15643757228498711,0.36987259618224233,0.6648762941251628,2
3,14,3,0,1.6110767411405944,0.32320780615015077,0.8907561740584705,0.7464965536247353,0.8434279607342658,3
21,27,3,1,3.668346205801199,0.23023653931234267,0.19276517363275858,0.45223627976376213,0.8028245029706451,1
36,2,2,1,7.073406823142284,0.10242397674335402,0.7787246649904,0.4162850258943821,0.7884955537925034,1
19,24,2,1,19.260210820136187,0.02774784126139951,0.49788021930083814,0.32000802260360384,0.013111839759678223,1
12,13,2,0,1.779744123696466,0.4759817973885057,0.4701181736366846,0.3553060153425909,0.681386974210313,3
19,19,1,0,16.06120981091235,0.29626934191793836,0.8495420234261724,0.13355178596523776,0.9210639404451406,2
18,16,1,4,16.656539594875177,0.26937117778259345,0.06206460356277954,0.5076201030658232,0.18667890249623864,1
18,9,1,0,5.314266107632372,0.09516146239349726,0.09305377025887218,0.44971976454156126,0.2643602147952926,1
30,10,2,3,15.658848994097676,0.45333292548184384,0.9864542245237529,0.008386958397411881,0.10302138280528039,2
2,17,3,0,1.2056013009782292,0.26085110854520593,0.16317322531491218,0.7100562666554464,0.8657856941653328,2
30,11,4,3,2.4514861225481814,0.435976165116822,0.11531321720665344,0.8208514631723102,0.8252891430407018,1
14,27,1,0,18.538866695274194,0.41652339813511613,0.24049310368018295,0.757873101076024,0.8769447679738994,3
8,17,1,1,2.574545602388962,0.48480779493476883,0.820172617792283,0.5495637440613447,0.187272448019562,2
30,2,1,3,11.980015891746637,0.18525960366693184,0.9778828967384812,0.7143308367442487,0.310758496779724,1
2,18,1,0,11.739409259325264,0.2565270251476909,0.7351861901563986,0.26364034640241374,0.007372996415994648,2
3,21,2,6,19.181422723287266,0.09511508843400018,0.8642579074475786,0.4361795483914559,0.25541996676553824,1
28,6,3,6,8.207664903874669,0.13024970114871792,0.12031510388579725,0.39877794656225285,0.03570420149855669,0
11,4,4,3,11.611269582783427,0.1708052764823481,0.02012708910782035,0.8638778961621917,0.7204607781504676,1
36,14,1,4,4.655560958185542,0.17128978941249617,0.5439927491940136,0.45984086932550783,0.3640875577175403,1
36,26,1,4,11.590622324119241,0.03796135025881331,0.8546992818319842,0.141649392359546,0.43372998863150525,1
31,9,1,5,14.873722011733078,0.003984441649819204,0.16764801591301504,0.4549688087209396,0.10345366700149239,0
6,9,1,0,9.089099344084747,0.37278618556220133,0.21951078284122816,0.4045832259621044,0.426107055129723,2
10,18,2,2,2.018213435486013,0.34273423504943135,0.05796546437054295,0.8613898092892789,0.09754672272970877,1
11,24,3,0,12.812205148565388,0.055656543122309,0.4416871506040606,0.5473242327009789,0.9832431121513294,2
24,20,1,1,17.63816504671499,0.12594871468480173,0.41352752149847516,0.571600538986304,0.525243772867687,1
16,14,1,4,11.168652336625167,0.08786969999658983,0.8389564423244257,0.7089301890103397,0.4371870462742362,1
15,10,2,5,9.73199772494331,0.39861825791624783,0.8645650363656362,0.5323843994710096,0.06148106883337057,1
7,14,2,2,3.841471711497112,0.3827425102233018,0.36381635872645735,0.7768924088579144,0.7071294097305466,1
32,16,1,1,11.760583216921267,0.34608470491914584,0.3606219787915613,0.5828646567143727,0.4816346845382855,1
36,25,3,5,9.2218732785694,0.2033362199490813,0.1639815623229558,0.0762975470328836,0.9947296759186153,0
32,1,1,6,8.850505352341317,0.4604036860640781,0.7878096945542132,0.5360341313649436,0.8718484724258194,2
33,10,3,0,0.5730416950366615,0.4277713318612197,0.8901776230860121,0.13492583148018633,0.3621789885563552,2
30,22,1,0,18.73310533559449,0.12074263159952114,0.41895972190972175,0.644845467017224,0.06333733858920487,1
21,12,4,1,2.2251228577524964,0.15702280175857414,0.43618945496972317,0.7217165601249621,0.3644555421110869,0
17,27,1,3,16.850510893124792,0.1252019922013145,0.870540807960818,0.052947298390904174,0.11648144697970919,1
30,18,2,5,1.5945770771210719,0.29653135139138886,0.268156077607698,0.8667222142598028,0.5950115470832087,2
24,23,2,1,17.99303072361492,0.3941251551133607,0.25140931162972735,0.7260281356530152,0.5604341522835343,1
18,24,4,0,14.58198862298091,0.02514877071302324,0.9025779873181166,0.8317347980507976,0.7339247079259242,3
3,22,3,1,8.800792596291082,0.41505771522321255,0.5265297029549373,0.8850737400970695,0.967543191487666,2
20,24,4,0,10.359829074304024,0.2508260584118638,0.16787738804617958,0.5235322996357332,0.12200624294052165,2
32,20,2,0,5.248699166750613,0.4561541578054404,0.6006200298576447,0.8667919286542025,0.9055197251655661,3
20,25,1,0,8.180799396559618,0.32332921858144753,0.881523712683387,0.45295017535781534,0.7936056505496076,3
28,1,1,2,5.198852993219629,0.36569745265745274,0.8649275905050068,0.965050211574429,0.9531975763366879,2
5,8,1,0,3.9325338963359497,0.25738752949257265,0.7862647048799976,0.9570735085124595,0.8066419408989964,3
14,7,3,4,1.2446063032748431,0.12050022396076404,0.35740748571916103,0.7396312465462543,0.9047016634267709,1
5,26,1,0,0.9530576222335391,0.0984274525783615,0.7187201291548848,0.05686460562843787,0.48476570205353464,2
29,11,2,0,18.379593116868705,0.37577252622192553,0.05719001753245734,0.5060757526590343,0.3480533613469948,2
30,9,1,0,1.8128428176944698,0.0006395177392340412,0.25387366189397265,0.4775903648790334,0.8041336171836441,2
31,11,2,3,8.371648100607212,0.2586466511013845,0.6120086507689763,0.011126366891173523,0.09881958580109529,1
18,11,1,6,9.644433650382725,0.4485898297443448,0.8129112408978163,0.7503137395013488,0.7210474774308221,2
33,8,4,1,7.0337751568698295,0.23402421683406033,0.920694255286528,0.8583740074742011,0.7824775825141136,2
35,24,1,1,1.9342428387784898,0.4709575131521942,0.004448903634431511,0.9208583258058175,0.31913522220009793,1
17,6,2,1,2.9633154958709413,0.01971546555588899,0.14708125163347718,0.009966139093968707,0.0796907462929729,0
30,17,2,4,7.059673339074434,0.31411861042611855,0.4434936665346455,0.6425943395841416,0.8223852713885459,2
29,7,1,1,19.16282168727911,0.1393058028202584,0.06217523529414626,0.9347841840714946,0.2499271308136689,0
8,10,2,0,1.551696423200703,0.15925411544262874,0.6770855032162326,0.5879721839956158,0.9539467421637537,3
14,27,2,0,4.180681565469666,0.32394016875471565,0.5146123671697334,0.44125590119599456,0.14880192580903062,2
3,6,4,0,10.258061058475121,0.43013940680086615,0.7552206675785652,0.7586618007172765,0.3228251601890091,3
12,22,3,2,14.137738829520702,0.42163950672847883,0.0049377249212554375,0.9901972812289859,0.03057560265142578,1
1,10,2,6,3.593347974425039,0.33452933234329313,0.13009539607061527,0.011660895774318614,0.46635054391205955,1
22,4,2,0,12.478071132521737,0.08883336011347898,0.7214686025572615,0.4939487662360291,0.6280587320213394,2
28,8,2,2,4.173507699910775,0.046058823987613795,0.9565263975989382,0.7630577433249873,0.8584790570557967,1
2,4,2,0,14.040789126471765,0.10759279659108317,0.5869761530256696,0.05610388136883726,0.8349868098314214,2
23,17,2,0,10.143289776247675,0.01607309846546845,0.3926642627691068,0.11173057423675303,0.6603102614911041,2
32,18,2,0,2.2612178323892,0.17280097992878873,0.014328592234864823,0.8141906423508594,0.5387938151210033,2
5,23,2,1,13.994524627320576,0.1925460396764196,0.8495937695409271,0.5091306242738114,0.201599595049067,1
25,20,3,3,4.989876232650736,0.43258107155869246,0.9459833743674564,0.4217408589255165,0.10119161620735895,2
33,27,2,0,10.650809238954057,0.17464918549948155,0.26167520459090754,0.6619404704610345,0.9019023646711608,2
14,22,2,0,4.7984671393311435,0.1686844061421613,0.7524576116361192,0.6012335624636103,0.8540464858066026,2
11,2,1,1,4.070170240291983,0.1586168667490227,0.1414755743755255,0.4367701872516405,0.7650330471255251,1
7,5,2,6,1.5842712838718873,0.042571088716584216,0.04833706480579869,0.9404294559960056,0.8799003634237681,1
3,13,2,0,3.3365813033667147,0.027871692558398053,0.40831495821229324,0.5164570209887601,0.4433939396045894,2
17,3,1,0,7.7220681403633264,0.17290308586368924,0.6943918099088623,0.5963266085034232,0.33508373042796324,2
8,2,3,0,18.04020791206828,0.28461752746857516,0.16086590445894355,0.5636057616031622,0.23540807757716442,2
16,21,2,6,10.306959065094642,0.4163415477661941,0.593732428159507,0.12469412359356058,0.2747626145130352,1
32,23,2,2,12.508432597787607,0.14288125411374608,0.27283829677285,0.8788185911284142,0.2779752916000712,1
3,20,2,1,1.8652282912269411,0.21174713402893347,0.1681979862051265,0.874476575903033,0.45247583565573146,1
9,14,3,2,0.8911545177345147,0.3822790974008282,0.9748416848032793,0.3456985415062591,0.3452280708262374,2
34,22,3,6,11.53332999219242,0.21218152501393478,0.542769852192738,0.21889573187041445,0.11861652777212406,0
34,27,1,2,13.560657078803146,0.3865005495739387,0.6059700069153917,0.7217589195291886,0.255265522406556,2
27,1,1,1,16.172190647840573,0.39669798790460986,0.15217163052714577,0.08137867541926169,0.07450346263092766,0
15,18,2,2,13.768514723194414,0.14042728716758812,0.8367044712248968,0.8730141322635717,0.8915733754173935,2
29,4,2,1,10.350020471706026,0.3845496518276402,0.4144282048386907,0.8598528882686957,0.06216089353238119,1
11,13,1,1,10.485661690041942,0.15812996875107566,0.005506410171011056,0.27664228494926457,0.12530599016445076,0
8,14,1,4,15.850392519663046,0.40623828006284873,0.004686437616396866,0.7361984764717192,0.9665231169903445,1
5,4,1,1,19.18099075559235,0.4464564221659587,0.08554666009074008,0.3618194108292534,0.5023697285785251,1
6,22,3,1,9.70938117623922,0.48748106687555476,0.39166292177738793,0.6972875685879865,0.1100790710126478,1
21,1,2,0,6.66791973883339,0.27103231129688976,0.0007069457556952985,0.20805943180954278,0.24106282388941946,2
16,2,3,2,8.888983800156804,0.18771793367719214,0.5437548301972347,0.8801268815683863,0.41425914770425554,1
1,8,3,0,17.399426780768433,0.1326983195223263,0.544686246378015,0.887575387080127,0.9525141489107418,2
33,4,2,0,2.4622893981918486,0.2108071410769815,0.6464911496733984,0.8044402607440262,0.00027844044420310965,2
31,7,1,5,11.850427777477346,0.15392240536163687,0.6895344893616405,0.1654575610690393,0.7893447558519032,1
13,5,1,0,14.179230618012303,0.15264513067481073,0.6662321987537266,0.36518116773432807,0.758603675173015,2
3,2,2,1,9.913533679244939,0.13199465471861221,0.07640377163732137,0.4093358089914805,0.5182037321086407,0
35,15,4,1,4.745113625088049,0.26312591763542476,0.5132525476055673,0.42140070892066483,0.5588821258478056,1
7,8,4,0,9.389005203622466,0.4474645278340269,0.8504157186653096,0.6778910281906467,0.6935265810380565,3
13,18,4,0,16.961716671727384,0.27264729907328933,0.7427900235251977,0.6930982447213866,0.2975824589393472,3
8,27,2,2,3.166591607469571,0.1827691895909807,0.49671615101587374,0.38923144437326296,0.7739547544778572,1
36,22,2,0,1.4339233689728246,0.3028949493937099,0.784282856359586,0.984379518464115,0.7662797286554426,3
34,24,1,3,13.790503349185313,0.2920697507117625,0.7319870438118338,0.7065719816793493,0.7419617910235391,2
8,1,2,0,10.401400611791724,0.014343554471109576,0.23561288855960527,0.4038585865600123,0.3549278912008249,1
