district_code,crop_code,loss_type_code,growth_stage,area_hectares,rainfall_current_month,temperature_deviation,days_since_sowing,loss_occurred
21,25,4,0,4.706519053713286,6.302399782745827,0.6247340226460611,199,0
31,12,3,1,7.5051899737652565,183.7375139858777,7.073082490099878,97,0
14,3,0,1,10.587262645742525,52.05228671992551,-0.10133196917575127,174,0
16,1,5,2,5.921300393341103,134.63897217125086,7.186240886171834,26,0
28,3,1,1,4.701870296731467,140.29695841514925,7.4570780292389,187,0
12,22,7,0,2.0333188604648402,46.7114974149319,7.340744265456387,172,0
2,25,6,1,8.44185013369921,161.9249668821533,-6.0851173321442715,69,0
9,22,7,1,17.982686811741274,58.86016558083406,-3.583285050082803,126,0
28,21,2,0,18.65699030244021,24.71828637705107,1.738829957135735,174,0
11,10,0,2,18.21212413869107,232.7657109408546,-1.8440229054793615,39,1
3,17,8,2,18.81262354829156,228.5828160013448,2.2583886424272066,91,0
4,8,1,3,10.09148548073845,131.16627570723597,4.116607411282068,196,0
11,21,2,3,4.118588747401331,271.9899639556584,6.5828132261579455,58,1
5,27,0,1,9.624896989093903,79.17167970005352,7.598860261012895,159,0
3,27,0,2,17.684249161175977,290.5777749269496,-9.05009938710921,174,1
3,22,4,2,12.831847650007818,273.9142407432483,9.31167755547462,172,1
16,2,8,3,18.555343931912184,280.9087742078605,4.775768714637502,15,0
3,14,8,2,15.709841775667426,140.00365673107478,-5.283353661604114,18,1
8,14,5,0,15.897955141652305,196.4036392468456,1.1008699819465697,78,0
33,9,7,2,18.604806911855082,99.34277040829991,-8.625974939378152,95,0
23,18,7,1,1.7609796704418275,197.37518081677229,5.490268413727593,84,0
26,2,7,3,16.738641056301223,250.79701482237658,6.144128698040294,96,0
13,15,4,3,9.284965938471574,129.7639640122288,-9.663817784805772,184,0
19,19,7,3,7.8226460476144055,227.44234834175225,2.638203542774731,182,0
30,9,8,3,6.61416947713937,156.93258952447883,-0.598004516595612,1,0
3,21,6,2,17.179103628320092,291.0546718174981,-0.8646637165066124,24,0
15,4,1,2,3.7008258156745333,66.28100422767777,-1.8310720541391472,116,0
4,3,8,1,7.803420941554371,17.486588946316463,1.9396255651084093,12,0
2,20,1,1,17.277938089878962,83.95298872087913,1.3817983437172092,185,0
17,10,7,0,0.5304729068733343,130.65471393567344,-0.2734241130043351,148,0
16,26,7,2,13.616166879859374,168.65896828975988,-3.3542661888899,119,0
1,27,6,3,5.631766064153315,177.02218076013565,3.1403278529896124,40,0
30,19,4,1,15.770864825696929,99.80204176188046,-3.464020712474831,30,0
18,11,7,0,17.13320044622143,49.48066232014241,-5.39400821972523,115,0
5,26,2,0,10.334663124848769,164.39076109462547,-0.5237610596333369,180,0
25,10,3,0,16.653475566479425,284.89498805299934,5.74896620991613,195,0
16,23,5,1,12.066727585134753,29.57909822706798,7.657145554894168,51,0
29,23,2,3,19.490171736449476,176.5620938689659,4.479364052907869,20,0
24,18,1,2,14.548687315087998,130.28254441681943,-2.920195928114344,148,0
35,6,6,1,13.349859945250293,198.25602276113358,-1.2258421174109273,162,0
19,23,3,0,2.994398555759487,200.98981970004021,-4.707097076802029,93,0
36,24,5,1,3.6214119651553083,127.92842710069723,-9.701871684815908,72,0
28,9,4,3,16.192243992105556,131.0482919154964,5.657767213979925,136,0
6,10,0,3,2.4147183028192902,11.133576917200806,-7.74374482551329,174,1
25,20,0,1,13.452389055032313,48.75097723925704,-7.144340578400308,102,1
5,3,1,2,8.881262616820393,86.31981378128394,-6.089037458387747,4,1
18,16,2,2,2.1162361093492006,4.243476557515469,-3.1741704357554372,194,1
19,19,4,1,15.865913242434598,281.12492281340025,-6.536055237566001,197,0
19,19,1,3,9.555756893130837,92.24656594220338,-3.1801370991643445,72,0
8,16,8,1,1.784347925633727,63.26788869808233,2.4933423911693673,140,0
30,10,3,3,17.28607572912264,71.77942496677915,-5.948978541327401,155,0
14,25,6,3,16.335317103387244,146.18336266808024,-2.0411943127887984,148,0
3,3,6,2,1.4156187686705513,220.98150425601472,8.554204284498198,69,1
25,8,8,0,9.1064672796119,269.0452903039649,-2.641029016331087,124,0
1,4,4,0,16.44340753885142,126.31252564053536,1.5797195230778431,182,0
19,17,2,2,7.295438329455457,152.71455166550567,3.110770900956336,43,1
2,13,6,1,14.78931243913131,125.76435059222065,2.1587191081357027,70,0
35,24,3,3,6.481639996375484,42.15572601065628,-4.359678537590817,167,0
17,16,5,0,15.254112935287852,238.68265100923475,-9.929741261072104,64,0
18,10,4,2,19.00431850916324,38.679020862875426,-6.550447868599136,25,0
18,10,1,3,12.462891392597394,134.2190212451315,5.585895406855531,160,0
16,26,7,1,19.58645871440318,142.5383118999037,6.965182721689679,197,0
29,21,7,1,2.0196182494260726,26.389752066943373,9.795112044805869,191,0
21,12,6,3,19.630426690748592,191.93422201675875,9.727164846514086,76,0
18,4,1,3,10.36170803489413,163.2464938520235,0.9462250392280573,48,0
7,25,8,3,19.43991042616051,260.2548776473617,1.8165322878001504,62,0
22,14,6,2,14.083620663461001,2.2626925849247415,3.8110191319653026,44,1
28,14,3,1,12.756295352594433,77.52513569853386,-5.787349769534538,175,0
11,3,2,0,13.406297100601048,236.47298414240143,-2.0961385622858097,29,0
27,21,8,2,3.628101591756951,248.13185370633357,4.305432954875613,167,1
3,12,6,3,10.441891797018773,298.5008380022472,-1.4042656560001312,126,0
24,18,5,3,10.074524508230889,127.82731413039488,-3.571725870852937,56,0
24,27,5,2,2.636006391009998,269.3868711886995,-3.2460625114044213,126,0
13,5,3,2,17.675466586945156,220.47597098485815,1.57868769743488,66,1
4,14,6,2,17.618691387485843,61.167619798293295,8.227140169851591,48,1
16,4,3,1,10.199081036113732,293.5878671100519,2.02341352782069,175,0
12,9,6,2,15.4241481782421,172.93582874256816,-0.2503603852620824,180,0
35,19,3,3,0.6137630640012149,38.14224749842017,-3.662793989434066,153,0
35,2,0,2,1.2115034395360524,36.16200990017274,-2.047144475754658,148,1
2,11,8,3,3.367051065368161,109.3220631295346,8.672966506934586,196,0
12,22,7,0,14.972595443812223,113.57195226416272,3.8413816041524758,25,0
35,17,0,0,3.2474177097980133,126.2500234562138,-3.4488605453041687,30,0
18,16,1,3,7.216554329456295,35.2388022405433,0.7321994391905378,107,0
22,6,4,3,11.155273772653732,257.8245431613905,-0.1647480624228681,17,0
5,24,1,3,11.996714377429099,298.5669038797129,6.249292342260592,104,1
9,10,5,0,10.571955103978764,108.54485735671582,3.775492494969644,195,0
32,9,1,2,3.657741108575455,295.06860583614804,0.5556811638000916,120,1
27,20,3,0,7.265367375445047,66.14378772591905,7.816332307453081,45,0
22,18,0,1,1.4604337398683351,135.65626326425567,3.7488776881872905,54,0
14,15,3,1,3.446073409602411,226.3355917113797,-3.112655210229132,108,0
31,12,4,1,16.937062235977034,268.7767575618961,-9.878036184468112,33,0
26,25,6,3,2.586581270739641,27.35416320379106,5.6671006144150855,117,0
13,24,4,3,15.597495097459085,217.4689000289612,-2.393381105774182,15,0
3,23,0,3,1.4393089398982117,19.28647200224577,1.909946349838016,105,0
4,15,8,2,2.1259848636111958,109.03805484255267,1.6266166030126499,166,0
25,6,6,3,19.509749362251572,258.6240339515518,3.1795417038124363,177,0
15,16,6,3,9.26980745435187,122.9020084076984,2.2220510046538795,173,0
7,10,3,1,17.977951949682748,94.17612273976572,9.684907119396541,199,0
11,16,7,0,11.223928609572585,173.534124954011,-6.670517084313512,161,0
25,11,6,2,8.167408888019873,30.78923945691363,5.147505583707254,157,0
27,9,1,1,2.341801618116213,14.345897036595323,-1.4910803588346546,96,0
4,8,5,2,2.68568853506006,278.8882902881175,-8.542927337620409,33,0
33,22,3,0,5.376783317211419,102.86903317479234,8.130922586937757,118,0
4,25,8,2,4.08436492140106,245.95012691453664,-3.829517261012187,57,0
12,25,1,1,3.800621920511997,147.96392935046163,1.3530324143554378,36,0
3,4,8,0,6.512448691657754,294.21081408792475,-6.897756909405468,120,0
13,12,3,1,9.074961423351526,203.5298591525056,7.83542991420612,18,0
5,6,5,2,18.61437033687913,288.80858450406424,-4.7050381162576755,114,0
5,13,4,0,5.171835523903111,199.97235342676356,-5.344144193268356,149,0
35,28,1,0,15.38071844787374,283.16339870074813,9.642549664928929,89,1
29,9,0,0,7.684435914867978,226.3933396728282,-3.004019573620935,185,1
26,20,0,3,11.974087951065885,25.4296432227755,-2.9814835294965603,179,0
7,9,0,3,1.078660289811154,114.56035616227231,2.309529531214068,117,0
24,3,1,2,12.459608846711447,166.16990195587218,4.242910869909579,93,0
34,19,3,2,9.841948833458314,70.54250478028794,0.1401743221979519,11,0
13,9,5,0,18.139264913495165,269.2029337213102,4.878043131432403,70,0
15,17,2,2,3.5761334217636427,189.21380323746843,9.923052219622551,30,1
25,8,8,1,19.847915470242278,274.1920772891298,7.832600792958779,150,0
21,15,2,2,5.839525174418479,261.6589094730107,-0.31986831022104134,8,1
23,26,7,0,5.364750501202135,145.9280366006214,3.4617652649192436,163,0
22,17,0,0,5.011834308632535,292.16391269692144,0.6989374536831772,173,0
32,17,8,0,16.26979107366456,110.95728244009493,-8.015427325023442,146,0
32,26,2,2,7.833896947856156,61.20760308546503,-0.5765547338894361,161,0
11,20,3,2,14.83685456496673,41.831763894219776,-5.1161970849511125,161,0
17,3,7,3,3.134742559722212,253.5986723380513,2.8693451194074413,46,0
11,3,5,3,12.777542161078234,118.06059936802633,-1.0334163213274437,139,0
3,24,3,0,12.668090584191,77.56141264744598,1.0017559522603534,130,0
6,2,0,3,3.5025726476597643,95.47186024964932,2.35004187225414,74,0
4,26,6,2,0.8548074517472604,110.25310354909922,-2.274851699000095,44,0
20,5,6,1,14.458619031713578,159.19051184878757,0.5396903962266482,60,0
15,16,2,1,8.409022547343941,267.6136477525573,-9.927129004432054,30,1
21,19,1,3,11.58648156869406,232.39808901580807,-2.9575982663931892,68,0
11,26,6,2,11.623565612054263,182.38952256485388,-3.265137783045475,132,0
10,8,4,3,15.01592949653415,98.10510877361287,5.610151344628163,86,0
10,24,1,3,5.896576331380083,295.2117664249598,1.0765674563399248,66,1
31,6,4,3,8.082641010523243,289.71692557410125,-1.4229128793265247,80,0
25,22,1,3,19.373328144482848,243.1808959292018,-9.459493845886026,46,1
34,11,6,2,16.871643737962284,59.043980312291055,0.302386809218131,36,0
26,26,5,1,9.142175627130893,3.5611008069945993,8.829460821703574,94,0
10,12,8,1,14.289567236950406,112.88591279922284,-2.904322077977426,103,0
27,24,6,0,1.6468099910671299,76.6986161701547,6.13959664204852,188,0
29,27,4,2,9.454984414801874,77.17935194042053,1.8899325194333016,153,0
13,3,7,0,10.448754220040161,212.25015844163858,0.42516318392930685,12,0
26,15,6,3,16.8864256876221,80.69340760287311,7.318985466212176,113,0
9,22,2,0,7.879557319503133,32.79967842653066,4.490856315618343,101,0
16,26,0,2,5.933957209248315,78.35366909625095,-0.9869097376046128,27,0
31,28,6,1,2.8587396706306816,228.94676720378024,-5.548509820904921,30,0
27,27,6,2,1.3823478372396953,225.0204394501631,0.588674344284323,77,1
4,6,2,2,18.578379935446588,235.17607431545002,-9.99798250316378,152,1
8,8,8,0,19.199414045077454,183.9147797130703,-8.915472788290078,77,0
2,19,2,2,1.5892056464816946,189.31292294573288,3.2604758591864407,96,0
28,17,3,1,19.632482402248254,130.81725021998005,-8.843006563459365,89,0
6,23,8,0,2.191509636573219,182.97077038311136,-3.099652209177566,120,0
23,23,4,2,16.86264335453781,221.20893415530702,-2.1713794917305673,183,1
13,14,6,3,8.679718671531072,45.17645585665605,-5.334284383570953,0,0
36,15,4,3,10.331280595757582,66.72557350871703,-3.275882996116694,45,0
13,22,3,0,11.50591287094877,112.9737672216673,8.828233866327722,44,0
14,25,6,1,13.309842932388309,87.76060086666008,8.22015202255291,12,0
12,8,0,2,11.547003050199026,277.75933029871675,-0.2616608125807822,149,1
20,15,4,2,14.583080326830109,22.49450899544594,-1.3300568093196414,169,0
22,14,4,3,18.895630811980915,116.45049944068005,5.786734191293874,141,0
16,1,2,2,6.00766025932325,10.12066998943938,-7.513188133263742,142,1
2,20,5,1,5.4288884132299176,268.2793973121639,-2.024970214032116,149,0
15,8,2,2,4.0620346715154945,89.86257229141737,-6.03355207341192,127,1
15,13,0,2,11.136032787699927,193.23222657418899,0.19234211514359956,165,1
7,22,0,2,13.187654729478984,25.848154159405144,6.368252248820237,154,1
29,8,6,0,13.083380912253997,145.22578331948714,2.143512700010195,168,0
4,24,5,0,6.481270595176503,85.91879831025952,-6.669246087107268,72,0
18,6,1,3,19.705373263603175,234.5574541727723,-6.087611063456604,143,1
33,8,6,1,9.416835619049152,60.12240159688061,9.8609692334961,24,0
33,22,7,1,18.633557731800853,91.2696929864005,-1.608273704134394,191,0
20,28,2,2,11.731398788943538,296.4642113729577,9.968904931016173,117,1
24,27,5,2,18.683786405218356,172.2446771949632,-3.120321649921907,101,0
23,17,0,3,17.362078150153454,73.13592832151943,-0.4252065694355842,93,0
22,3,0,1,7.933840105605647,83.8791275730897,6.065119727105511,91,0
34,1,1,1,13.569591949383176,49.67447638377934,3.2432656455253728,190,0
8,19,5,3,1.5041756578477643,167.87598525263036,-6.63070891528712,17,0
7,6,0,3,14.46977942486071,39.85588962436915,-6.788989310586883,74,1
5,20,8,1,7.386048746734953,293.6910163727544,1.6394875653543561,85,0
3,19,0,0,14.40974643394539,85.77691218845396,-8.941625665288909,48,0
5,24,4,3,18.603325446096004,70.8976530314217,-9.310423739293645,187,0
32,10,4,3,4.376212960516046,64.44753369377315,-2.3829551592188185,107,0
18,13,7,0,6.310952180790565,220.9072598447569,-4.920291221636335,29,0
21,25,1,1,2.5894910492701357,18.06025772028592,-6.4002339343135155,43,1
12,4,5,2,5.194959019294834,291.2843254366057,-6.05143296870396,173,1
7,15,6,0,18.33178137287342,201.20742443818963,0.2854956369275836,27,0
17,23,5,3,9.427603172380689,221.95036663937628,-1.5516254741410123,132,0
4,6,2,3,15.116273514084366,48.386005267930365,0.3860919425689602,72,0
32,6,7,2,17.729706091812176,149.20623007778318,9.903816757740277,173,1
30,1,1,3,17.03751374973746,175.49609785471213,8.686070896551556,6,1
21,27,2,1,1.2168263734788416,91.06321213963368,-0.29996781902509184,57,0
20,15,2,3,8.384099189408486,104.43028095205695,-6.407589835024714,110,1
17,26,5,3,2.6560232360449945,226.39722062633578,7.350965980376824,178,0
23,8,0,0,4.161263805196314,33.70603342102474,-8.644720899484533,189,1
32,20,5,3,12.67352402361994,96.50244897192661,-5.608179603998106,21,0
4,23,7,0,3.1358543407731636,24.681807964805213,4.768347042510754,83,0
23,9,5,0,13.819325512812052,170.71983808104574,8.711972359570506,168,0
18,28,8,1,18.097917894065667,152.3543960119113,-0.8521228203279545,122,0
21,1,7,2,16.878538429617628,117.36833899314514,-9.51186293699552,45,0
26,1,8,2,19.60738533085037,94.06757227297699,-3.0270464511882533,33,0
22,1,0,0,2.9738108895072393,209.7675593676045,8.438993248951348,85,1
17,27,2,3,4.974638163026019,144.62834725962983,8.370711598628674,64,0
27,4,6,3,3.9596950996564364,299.521186547804,-3.134434232086356,92,0
20,24,8,3,7.207951973611258,22.812463452340236,-1.1153670986191582,115,0
14,13,7,1,13.29378113218694,203.758850362592,-5.949527403806898,41,0
5,21,8,1,5.910180557469003,262.731241905525,6.953786996561224,48,1
31,26,5,3,1.643315197337044,100.42988896423688,-3.5150941572575984,44,0
31,3,7,3,12.832579597227852,44.55319990342582,-8.856320935338491,97,0
34,15,7,2,2.5251048790512254,139.33759075813228,-8.78758066106862,43,0
2,20,2,2,10.780352887189949,174.09461928920786,1.5692406528798504,54,0
32,4,5,0,3.321017630942283,41.61065414677233,-9.334898386742278,54,0
8,8,3,1,15.933341721639714,37.7577930996568,-6.121620391823235,20,0
19,23,1,1,14.117741546440309,0.15054883677757536,5.088350570090039,180,1
21,6,7,2,4.802555450520339,169.81727119446586,8.387396160720808,29,0
11,22,4,0,15.717558756824019,13.688630169070903,-8.61958842073879,130,0
7,23,1,0,13.132238692621218,45.83915335907325,-4.081174792771574,107,0
20,15,0,1,14.913243353707465,159.79252772139313,5.080321802676146,176,0
10,17,7,3,5.452972186962143,232.3596679883381,-0.9065737767220039,97,0
26,2,2,1,16.44435204689715,188.0678676051133,7.3818625810656435,27,0
27,26,7,1,1.1351323118876773,247.22543505384579,-7.465347717686262,4,1
4,6,6,1,1.2818247189417917,143.91409014668838,-7.190224870419382,165,0
22,22,3,2,17.070156301916505,296.3222492665934,-2.75224510516683,36,1
9,13,2,2,9.941748250041389,3.925542845800145,2.156574300507671,150,1
24,9,6,1,1.8036812236213782,19.057797484391536,3.8036372748790175,114,0
12,21,7,3,8.524061822010662,116.56509943551107,6.043540117184353,86,0
13,14,5,1,3.9158944732465124,144.74633747678024,5.970989104722694,0,0
15,4,2,0,12.12540188552229,11.931053859459084,4.84523185661212,151,1
24,9,7,2,4.466323817966229,186.4886096994794,2.768558675835626,3,0
29,26,6,0,16.013184805242105,19.11595949157818,-9.304799869998806,114,0
31,20,7,2,16.355144524076294,245.94318141716937,-2.63076328652589,20,0
3,24,2,2,6.69278635285695,273.4373753828158,0.7107699961658795,152,1
9,12,8,3,19.058184773523756,230.4460084649259,5.002005151772291,8,0
15,22,7,1,5.210029055634203,68.80467010106415,7.711881056718344,30,0
14,13,5,0,16.42420063766728,74.42941647024475,-6.317456956418306,55,0
36,6,6,0,11.254355808651168,91.5207329263878,-2.883788748579277,152,0
13,25,4,0,15.619565607334987,14.95826826686083,9.88331804668882,3,1
31,16,2,0,13.489291793476617,95.9319081841381,4.139762804636064,66,0
4,23,1,3,16.52195908031155,76.1570823963492,5.934197923311649,96,0
9,8,5,2,17.51705831062222,88.30055030993252,-2.9492151398162765,123,0
1,2,2,1,1.743156751338078,28.788725607108677,5.050559868036961,120,1
16,11,4,1,12.905300176747843,218.3799145830756,3.6470518470834747,41,0
15,11,3,3,12.259038347130097,187.6253440830984,4.143264300257805,115,0
17,12,8,1,16.285442200050554,186.1295635898082,0.8397673412348325,156,0
20,17,2,1,11.630532819561457,13.107673003348786,5.808104770486338,182,1
13,24,7,1,12.04884448008668,161.5908509382205,-6.941892686611193,126,0
36,7,0,1,13.472701568771772,197.83912841793477,5.69417066773455,169,0
4,8,3,3,2.5717177657817283,267.55723807775496,-7.71734097150347,82,0
32,6,7,0,10.256874882188908,293.2137082717934,8.743597472991361,84,0
7,21,6,2,2.8351336519713426,105.04734961623822,5.477225648730165,198,0
28,9,4,3,13.728211053839864,271.8151819577843,-9.284718329856233,190,1
21,20,1,2,14.829835592977629,171.62878649702034,-9.51929004187254,27,1
14,12,3,3,4.520943926708825,127.47652615161196,-0.27592805360044537,77,0
23,8,3,2,2.9000403132671004,53.27969476857742,1.3260290988698529,104,0
26,2,1,3,6.426124423560645,242.1580882387289,1.185117707741476,11,1
3,22,0,2,7.021478676004656,29.882969147501903,-7.985101257598924,163,1
21,19,1,2,13.27839376953559,230.49346118361308,4.1862375169411905,151,1
30,7,3,2,1.6999927677034243,281.91333923362396,-5.234288957158086,143,1
8,20,5,1,9.092129757067575,33.59131021249333,-2.426142100891145,61,0
3,15,0,1,14.420032682071906,42.87205385645409,-5.91783029334011,52,0
4,15,7,3,6.382926237959178,275.69004609413656,-7.2587685852153765,11,0
4,11,0,2,18.920731841734803,219.53932887884426,3.1283585156068643,36,1
16,15,4,3,13.566932965300735,232.85879164945297,1.7458972416336227,26,0
17,27,0,3,1.7869050576933132,233.80940770704038,1.7021668401797,99,1
32,6,1,0,14.050964661526347,110.92388357819151,8.678832457462601,60,1
4,16,7,3,19.09674052285107,108.42785896758255,-2.160255514457374,180,0
25,18,2,2,1.1864222489300233,296.7487382388441,-8.670593531309343,102,1
28,27,3,1,11.71219950294796,122.7598355431926,7.9090799906532965,134,0
11,23,6,1,4.197693108771137,214.8608877738279,0.4996584505229684,120,0
12,22,6,3,7.431320685796996,288.1431139098938,-0.3388267238423115,76,0
3,12,7,1,4.523656186111394,71.05970850358756,-9.728296668591486,56,0
19,19,5,0,3.3563246687455557,105.02645913884747,-0.11497599567952932,93,0
25,1,7,3,0.7184440825008519,273.5351917883303,4.4863195558422575,173,0
13,17,5,0,16.96914313870022,104.41200177704638,-0.10302136408434848,63,0
18,15,6,1,14.943393989554053,13.17974792270611,-8.568107650139886,8,1
12,8,2,0,18.24113084969065,168.01199987852573,4.457892246269404,22,0
30,15,6,2,3.4133908726184536,299.522223555069,8.593843047575696,49,0
26,20,8,0,6.62705009296054,171.21179840028407,-1.4141858132825362,25,0
1,15,7,3,3.2878447115151865,14.53334731819126,-1.598129420490391,110,0
9,6,7,3,11.3110969947246,188.9798761192077,-8.594360751953323,74,0
9,28,1,3,14.504281955111148,273.6941877014425,4.654168974378097,26,0
28,26,2,1,10.427424256865859,205.70183010864622,-9.225030447496497,93,1
10,9,3,0,1.4109132533286495,230.75470506625607,6.0171623141328965,85,0
18,7,5,1,18.957628969213708,84.4321146610934,3.4732528347818903,147,0
11,26,3,2,18.365863279847414,194.5639284344275,0.27155007598251757,43,0
14,2,5,0,19.570795438045053,9.963253594908695,6.370539725699015,104,0
31,16,7,2,8.30989506202668,42.06476113563045,0.4759260798001801,199,0
9,5,4,0,9.752422774642127,30.246635772423613,-4.5522251229485455,91,0
24,17,1,1,3.7363918244105685,37.39115836830632,-7.059425341584538,59,1
29,5,5,3,19.89209918304139,86.68467667069538,2.618689204347211,124,0
25,2,5,3,1.032307836088221,50.870521643026564,-4.787726082889703,22,0
34,24,4,1,2.2302245350473466,198.16530293177138,-8.76766724253125,139,0
9,14,5,2,14.311868459638053,228.22028426060513,-6.660456248154394,48,1
14,9,7,3,0.9941229191010632,63.21232888769309,-6.627398291180622,175,0
20,24,4,2,18.175361999259643,38.20190556691468,8.414655126882373,193,0
31,8,6,2,5.960361214771548,93.36651450653683,8.764157501135937,48,1
16,26,7,2,2.0799325360881182,236.454681803881,5.147190808881149,68,1
3,28,8,0,6.6261451791572386,297.1518712330592,0.1657889082199322,135,0
8,5,3,1,8.023576170892724,296.65527185002577,3.6701651982502366,78,0
8,24,2,0,4.761526175850085,274.49741205980615,8.60340285948498,14,1
23,21,2,0,9.305379221015764,204.3922372665811,-0.09886054420123536,38,0
2,24,1,0,10.192779981332453,73.5900040674847,8.115996117119487,142,1
13,28,8,3,3.841500988926746,191.4840627219226,7.496266491859689,30,0
15,3,0,3,1.5056174467667836,283.43127598609766,8.514205431217377,64,0
4,9,6,2,16.225697868136223,65.95155942914035,5.184401100193355,112,1
34,11,1,1,12.374903493964627,224.41879171730739,-2.65379851795263,193,1
7,23,5,1,2.247470623009319,229.42629510357852,-9.769230226875646,30,0
5,16,3,1,15.702524721268873,249.05939483760602,-9.32768181545823,162,1
18,9,3,1,9.772964238992625,133.5820215362458,9.908124978516291,125,0
24,26,3,1,6.2191328027738555,205.90173473064362,9.230061235794839,88,0
13,17,3,0,15.663432017464087,123.42563441096259,-7.462967969564724,12,0
13,27,7,1,8.920728981363382,104.58747769559321,-1.771609412903457,140,0
32,23,0,0,11.20410474969567,234.27003122923261,0.8962170103489129,114,0
27,16,8,2,0.735433344042695,191.70442455096224,-8.833550381359741,154,0
8,17,3,3,9.579418355744153,86.5698076553721,-5.968302626605004,78,0
10,24,4,1,15.092417607275014,73.57686897812876,3.616877469849907,128,0
7,22,5,1,1.7656918762785927,209.4598889505035,0.8723086122699453,134,0
16,7,7,1,18.950710011248827,200.58717455672138,7.106656515499218,189,1
32,21,8,3,19.734444831785297,28.205285716635842,2.570695115876312,88,0
21,18,8,2,19.747408310272135,250.21147274922137,6.342096050268697,131,1
31,17,4,2,2.448607553555887,120.0808145299684,9.390365210979354,134,0
18,15,3,3,3.5739009300800872,189.7324033741127,5.7137239396686486,109,0
7,6,5,3,7.700174462134749,59.61374944681902,-9.858310462411708,26,0
32,23,0,1,11.953624401764328,81.81408658936212,5.942818243183316,132,0
17,20,4,0,2.4632639819456914,10.700411454812508,8.233936334672215,111,1
3,7,8,3,14.337746150088408,277.5102307795973,-7.67586908340065,107,0
8,1,2,1,15.062490830003178,285.67428802045447,0.3097387553576052,33,1
33,16,5,3,12.084336393785273,258.7208555954014,-9.2384421368103,47,0
23,18,5,0,4.1039798837267,78.23818013331103,-0.7122306854877536,128,0
6,24,8,2,7.309131564772558,250.18633241043491,2.282361154743704,83,0
9,28,8,2,9.40360075205874,69.20224846226894,7.915061225998798,117,0
30,25,6,2,10.38607370132569,29.99709478189351,-4.136876266513458,0,0
5,13,6,2,19.560055022574737,100.36031312633106,0.390680240309786,80,0
12,28,7,0,19.223042969818085,177.05347467406963,6.257256357713487,54,0
32,23,8,3,9.983311849582575,171.68118405831038,1.442451263980491,173,0
25,4,2,0,11.715790466602801,77.87541416869715,2.2263276921385895,73,0
9,5,3,0,14.742685658480141,147.6624342273036,2.6083275697189645,73,0
24,7,3,1,19.340531796758107,69.86108371332388,6.7839434372050995,194,0
16,13,3,1,6.610422279270084,238.4836517034575,2.687031172238253,140,0
16,24,5,0,10.595380837321484,244.11815162017382,4.967079505595141,9,0
4,17,5,0,9.505620908744469,132.31541213198057,-8.92106773032723,135,0
2,27,8,0,12.638917704702514,89.28669026891599,-4.8712442611875995,55,0
4,15,0,0,8.267683765809416,296.5979628200303,3.00045829906521,65,1
13,14,6,2,2.9966780464568,10.676184681708623,-7.586066133874345,21,0
14,12,5,2,5.470727959362633,121.31628299358003,8.340960614074302,156,0
7,12,8,3,15.299225917285842,276.725861437832,-8.953616991297071,167,0
16,14,2,2,19.71999356553274,140.7836855623499,4.574673642454808,24,0
12,11,7,2,12.121578082102864,150.15623434485468,3.5139834951541644,175,0
7,10,2,3,13.309962292164073,83.45475226250065,-3.1594694699691184,35,0
14,25,1,2,10.419806105110657,39.50701210619238,-2.958442612765591,96,1
11,19,7,3,3.0435125497140127,20.215068771151245,0.37666850666377094,3,0
29,1,0,1,13.49843269180984,227.7979673831461,7.236635989993093,114,1
13,21,4,0,8.597481632665891,155.23693381020217,0.9789928931857617,118,0
20,20,8,0,19.780866237244933,293.6441304899649,-8.921261552702585,130,0
2,18,5,0,5.207518061801981,116.31655052577841,5.633132404921781,178,0
14,20,3,0,4.174266619491669,46.82716571114356,-2.173446284912945,31,0
3,9,6,0,8.062739959825848,142.1159005503689,2.9430729239620845,184,0
27,11,7,2,11.802906307006515,109.2794248017096,7.4555921921229675,41,1
3,17,3,3,7.166992009587306,134.42135032828457,8.440907429715296,19,0
11,22,8,0,6.390227509840291,100.87014384622994,-9.707882844279911,70,0
29,21,7,2,2.0690966451188584,86.07664100039285,4.004095903570448,4,0
19,8,6,3,14.276585009763815,150.1963756730117,-3.065504309363563,183,0
16,12,7,0,6.7566222581812,8.461214259168647,4.92683489909378,118,0
20,11,6,3,15.882375373830564,172.27711276426518,1.614983290673944,49,0
14,24,3,3,14.295353567644439,219.42037492445579,4.0732170353119805,169,0
17,13,8,3,15.229800092470898,166.12219444924705,-9.045827397225432,37,0
29,7,4,0,18.725717057110423,165.3735895113881,-4.967793346426419,102,0
30,7,3,0,14.26600536508074,222.54470124310507,0.9252244731823147,41,0
17,12,3,1,13.983893004616224,187.97682453386773,-6.2138144921036575,87,0
13,18,5,3,3.9196888208902805,142.43602980347418,-8.58621615077823,190,0
23,13,4,0,9.922604892137251,194.60918843367253,4.681123710149521,89,0
33,27,4,0,11.105871310939566,239.76831874796903,8.467012763860147,144,0
26,25,6,0,16.348879765013194,262.64556063632267,-7.601908752544806,114,0
14,18,1,0,16.069245400788652,126.83662624605317,-4.661181988914558,14,0
12,23,0,0,7.35098826513029,182.75831017725653,3.1422711812263078,50,0
13,6,2,3,14.839020744550506,32.56006851632489,-1.1737266636168204,71,0
21,10,3,1,13.054920593001698,64.35047354118574,-7.123270797673955,148,0
19,4,3,0,3.288123185030183,276.1836200849672,1.4290138962063619,62,0
